id_str,created_at,text,user.screen_name,user.lang,coordinates.coordinates
"927625999117938689","Mon Nov 06 19:57:27 +0000 2017","RT @Mikel_Jollett: U.S. products that are MORE regulated than guns:\n\ngas\ncars\nwine\nmeat\nboats\ncheese\nhouses\nair travel\nbatteries\ncel phones…","real_simshady7","en",
"927626016683646976","Mon Nov 06 19:57:31 +0000 2017","I liked a @YouTube video https://t.co/Fca7U1lHz5 Extinct Chuck E Cheese Animatronic Characters Pt 2","NicoleNicolem98","en",
"927626017769914368","Mon Nov 06 19:57:31 +0000 2017","RT @SatisfyingTaste: Mini chicken cheese tacos 👌\n\nVia (ig) twisted_food https://t.co/HXMWzCyWOi","SallyMendez_","en",
"927626018676006912","Mon Nov 06 19:57:31 +0000 2017","RT @TIME: Pink prosecco-flavored cheese is now a thing https://t.co/4KWDXlAW9n","music_fest_life","en",
"927626022702510081","Mon Nov 06 19:57:32 +0000 2017","i always regret having tea at home :( wish i was havin chips cheese n GARLIC","becsx____","en",
"927626024329797632","Mon Nov 06 19:57:33 +0000 2017","Also, yum. https://t.co/lFLuPaGOB2","lindsniewski","en",
"927626024946454529","Mon Nov 06 19:57:33 +0000 2017","@Jvmoke @shemmaye Lool, I’m weird 🙈 I also melt cheese on broccoli 😋","Anon4now","en",
"927626026166968322","Mon Nov 06 19:57:33 +0000 2017","RT @Mikel_Jollett: U.S. products that are MORE regulated than guns:\n\ngas\ncars\nwine\nmeat\nboats\ncheese\nhouses\nair travel\nbatteries\ncel phones…","PercyTaira","es",
"927626025801887744","Mon Nov 06 19:57:33 +0000 2017","RT @HancelPacheco: If I take you to Disneyland we getting married. No mames $100+ para ver una rata. Mejor te llevo a chukee e cheese. La c…","AntonioOFWGKTA_","en",
"927626036040339456","Mon Nov 06 19:57:36 +0000 2017","RT @Mikel_Jollett: U.S. products that are MORE regulated than guns:\n\ngas\ncars\nwine\nmeat\nboats\ncheese\nhouses\nair travel\nbatteries\ncel phones…","Babadukie","en",
"927626036371603456","Mon Nov 06 19:57:36 +0000 2017","RT @RydelLynch: Ellington &amp; I️ are fighting over my cheese danish in the grocery store. i️ already gave him two bites. 🙄🤨 MINE. lol","griselle843","es",
"927626037650960386","Mon Nov 06 19:57:36 +0000 2017","@dralhubb @BioMickWatson I'll pose this simple question:\n\nWhat colour is cheese?","pathogenomenick","en",
"927626043208491009","Mon Nov 06 19:57:37 +0000 2017","RT @HancelPacheco: If I take you to Disneyland we getting married. No mames $100+ para ver una rata. Mejor te llevo a chukee e cheese. La c…","_xonaancy","en",
"927626044424601600","Mon Nov 06 19:57:38 +0000 2017","RT @HancelPacheco: If I take you to Disneyland we getting married. No mames $100+ para ver una rata. Mejor te llevo a chukee e cheese. La c…","edrodjesus","en",
"927626045955723264","Mon Nov 06 19:57:38 +0000 2017","RT @bless_marr: “All people from Wisconsin talk about is cheese”\n\n“Que, so?”","VeronicaNakhla","en",
"927626046178029568","Mon Nov 06 19:57:38 +0000 2017","@SyracuseChiefs Well...It's not nachos without cheese","leah_bh","en",
"927626049550155777","Mon Nov 06 19:57:39 +0000 2017","RT @HancelPacheco: If I take you to Disneyland we getting married. No mames $100+ para ver una rata. Mejor te llevo a chukee e cheese. La c…","radicallybri","en",
"927626054608609285","Mon Nov 06 19:57:40 +0000 2017","RT @youre_whack: Lie tf again , that shit use to snatch tf out of my tickets ... that’s that new Chuck E Cheese . Cause the old one… ","merahsofly","en",
"927626057976397824","Mon Nov 06 19:57:41 +0000 2017","RT @Mikel_Jollett: U.S. products that are MORE regulated than guns:\n\ngas\ncars\nwine\nmeat\nboats\ncheese\nhouses\nair travel\nbatteries\ncel phones…","paulapjempey","en",
"927626058152759297","Mon Nov 06 19:57:41 +0000 2017","@NoirMJ @RedMagDaily Now having read the article, I see it's a Pink, Prosecco flavoured cheese.\n\nWhich is fine, I'l… https://t.co/0sBTvgRW3V","corneliusbeers","en",
"927626066080002054","Mon Nov 06 19:57:43 +0000 2017","@TanjaJennifer look at this. \nhttps://t.co/5Y3cycqLX8","AWMIII","en",
"927626067254243328","Mon Nov 06 19:57:43 +0000 2017","RT @KlNGsham: Why not both https://t.co/nt0ddMWVOZ","skylichiaa","en",
"927626069846323201","Mon Nov 06 19:57:44 +0000 2017","RT @HancelPacheco: If I take you to Disneyland we getting married. No mames $100+ para ver una rata. Mejor te llevo a chukee e cheese. La c…","sadsquatch666","en",
"927626070215528448","Mon Nov 06 19:57:44 +0000 2017","@JMcDonald_SAEN I will go to my grave maintaining the correct call after every Kawhi 3 is 'I GOTCHA CHEESE BALLS!'","PlaintiveWhale","en",
"927626074007199745","Mon Nov 06 19:57:45 +0000 2017","RT @Urban_Island_: I rather talk about how we just found out Hitler was alive via declassified CIA documents and the whole world was b… ","SameerahDoll","en",
"927626076880171010","Mon Nov 06 19:57:45 +0000 2017","RT @HancelPacheco: If I take you to Disneyland we getting married. No mames $100+ para ver una rata. Mejor te llevo a chukee e cheese. La c…","Medrrno","en",
"927626077685547008","Mon Nov 06 19:57:46 +0000 2017","RT @iamwilliewill: This shit look better than the baddest bitch you can think of https://t.co/R1Ybnl7CvZ","izzyjo12","en",
"927626077488345090","Mon Nov 06 19:57:45 +0000 2017","RT @Mikel_Jollett: U.S. products that are MORE regulated than guns:\n\ngas\ncars\nwine\nmeat\nboats\ncheese\nhouses\nair travel\nbatteries\ncel phones…","1bichon","en",
"927626078981644289","Mon Nov 06 19:57:46 +0000 2017","RT @Mikel_Jollett: U.S. products that are MORE regulated than guns:\n\ngas\ncars\nwine\nmeat\nboats\ncheese\nhouses\nair travel\nbatteries\ncel phones…","WWResists","en",
"927626080390856704","Mon Nov 06 19:57:46 +0000 2017","RT @Mikel_Jollett: U.S. products that are MORE regulated than guns:\n\ngas\ncars\nwine\nmeat\nboats\ncheese\nhouses\nair travel\nbatteries\ncel phones…","JohnGandiello","en",
"927626083964350465","Mon Nov 06 19:57:47 +0000 2017","RT @HancelPacheco: If I take you to Disneyland we getting married. No mames $100+ para ver una rata. Mejor te llevo a chukee e cheese. La c…","blank_maria","en",
"927626084677451776","Mon Nov 06 19:57:47 +0000 2017","Grilled cheese with pickles is probably the best thing ever","gg_4Lyfe","en",
"927626089429528577","Mon Nov 06 19:57:48 +0000 2017","RT @HancelPacheco: If I take you to Disneyland we getting married. No mames $100+ para ver una rata. Mejor te llevo a chukee e cheese. La c…","lexieburriel","en",
"927626094878121984","Mon Nov 06 19:57:50 +0000 2017","What else am i suppose to mix with my stuffing and mac and cheese? https://t.co/N7UaFtdgOg","Just_Isaiah","en",
"927626095280652288","Mon Nov 06 19:57:50 +0000 2017","“I’m living my best like,” I mumble after waking up on an empty pizza box again, absentmindedly picking cheese and bacon off my torso.","FuckabillyRex","en",
"927626095758888961","Mon Nov 06 19:57:50 +0000 2017","RT @youre_whack: Lie tf again , that shit use to snatch tf out of my tickets ... that’s that new Chuck E Cheese . Cause the old one… ","CalebBrayboy","en",
"927626097642102785","Mon Nov 06 19:57:50 +0000 2017","Happy birthday cheese🤔 tb to glory days🙌🏻😻enjoy @ruairi_os https://t.co/glMW7IA28c","lilyosullg","en-gb",
"927626098984325120","Mon Nov 06 19:57:51 +0000 2017","RT @youre_whack: Lie tf again , that shit use to snatch tf out of my tickets ... that’s that new Chuck E Cheese . Cause the old one… ","amconsalvo10","en",
"927626103820185601","Mon Nov 06 19:57:52 +0000 2017","RT @Mikel_Jollett: U.S. products that are MORE regulated than guns:\n\ngas\ncars\nwine\nmeat\nboats\ncheese\nhouses\nair travel\nbatteries\ncel phones…","graceoflabrador","en",
"927626105762148352","Mon Nov 06 19:57:52 +0000 2017","cheese","MahiruIsJEEZus","en",
"927626107360333829","Mon Nov 06 19:57:53 +0000 2017","RT @TIME: Pink prosecco-flavored cheese is now a thing https://t.co/4KWDXlAW9n","PiotrHorodenski","pl",
"927626107662356480","Mon Nov 06 19:57:53 +0000 2017","RT @iamwilliewill: This shit look better than the baddest bitch you can think of https://t.co/R1Ybnl7CvZ","eat_someMEAT","en",
"927626109671362560","Mon Nov 06 19:57:53 +0000 2017","Bump The Cheese Up.","OhSooFancy","en",
"927626109914509312","Mon Nov 06 19:57:53 +0000 2017","RT @HancelPacheco: If I take you to Disneyland we getting married. No mames $100+ para ver una rata. Mejor te llevo a chukee e cheese. La c…","mtzyannet","en",
"927626109939781633","Mon Nov 06 19:57:53 +0000 2017","Quote of the Week 11/5/17: Electing More Cheese https://t.co/iGZpUjM4mF https://t.co/Jcj7VEmNDd","Sydney_Inc","en",
"927626112875692032","Mon Nov 06 19:57:54 +0000 2017","😮 Fuarkkkk!  Repost @dailyfoodfeed (get_repost)\n▪\n▪▪\n▪▪▪\n▪▪▪▪\n#onionrings \n#bacon\n#cheese… https://t.co/A7woCx5yOM","__STRINGS__","en",
"927626113081335808","Mon Nov 06 19:57:54 +0000 2017","That new Thor movie is high key pop cheese","JaleelRSR","en",
"927626115044143105","Mon Nov 06 19:57:54 +0000 2017","I fear having a #1 from Whataburger , with cheese , no pickle , mayo instead of mustard , with a Dr. Pepper , and l… https://t.co/0dPXAfAXJA","itsjozzrenee","en",
"927626116507906049","Mon Nov 06 19:57:55 +0000 2017","RT @HancelPacheco: If I take you to Disneyland we getting married. No mames $100+ para ver una rata. Mejor te llevo a chukee e cheese. La c…","dooomjj","en",
"927626118307356672","Mon Nov 06 19:57:55 +0000 2017","RT @Mikel_Jollett: U.S. products that are MORE regulated than guns:\n\ngas\ncars\nwine\nmeat\nboats\ncheese\nhouses\nair travel\nbatteries\ncel phones…","gailisgreat1","en",
"927626119271952384","Mon Nov 06 19:57:55 +0000 2017","RT @DIYcookery: Bacon Egg &amp; Cheese Fried Rice https://t.co/DyXoHxVVXL","ThatsFoodPorn","en",
"927626121180360704","Mon Nov 06 19:57:56 +0000 2017","RT @SatisfyingTaste: Bacon cheese hasselback potato 😍\n\nVia (ig) mrcookingpanda https://t.co/YLcXGzynfK","ZainulabedinB","en",
"927626136225566720","Mon Nov 06 19:57:59 +0000 2017","RT @Mikel_Jollett: U.S. products that are MORE regulated than guns:\n\ngas\ncars\nwine\nmeat\nboats\ncheese\nhouses\nair travel\nbatteries\ncel phones…","Tree08860107","en",
"927626137928458241","Mon Nov 06 19:58:00 +0000 2017","RT @MajinCheeks: Ham. Turkey. Bacon. Honey Mustard. Spicy Mayo. Lettuce. American and Swiss Cheese. Toasted Wheat Berry. Side of pic… ","JenniferSnows","en",
"927626138637230087","Mon Nov 06 19:58:00 +0000 2017","RT @oocdoramas: (cheese in the trap) https://t.co/rfQuh3CdKt","beainfurs","pt",
"927626140776198151","Mon Nov 06 19:58:01 +0000 2017","@thequiffisdead I did that last night! Except it was Campbell's Tomato. Big fan of Ham and cheese in tomato as well.","MatPaget","en",
"927626143053828096","Mon Nov 06 19:58:01 +0000 2017","Peanut Butter “Cheese” Ball - Tasty Dessert https://t.co/Cj3DeCObb8","cuisine_actus","en",
"927626143603273728","Mon Nov 06 19:58:01 +0000 2017","RT @Mikel_Jollett: U.S. products that are MORE regulated than guns:\n\ngas\ncars\nwine\nmeat\nboats\ncheese\nhouses\nair travel\nbatteries\ncel phones…","lamarshall","en",
"927626145348104192","Mon Nov 06 19:58:02 +0000 2017","My favorite holiday! #NationalNachosDay https://t.co/olv5g2LTaw","ChrisOlsenComm","en",
"927626146052694016","Mon Nov 06 19:58:02 +0000 2017","RT @iamwilliewill: This shit look better than the baddest bitch you can think of https://t.co/R1Ybnl7CvZ","sluttymiggie","en",
"927626150389604352","Mon Nov 06 19:58:03 +0000 2017","RT @HancelPacheco: If I take you to Disneyland we getting married. No mames $100+ para ver una rata. Mejor te llevo a chukee e cheese. La c…","mike_the_prince","en",
"927626160141426689","Mon Nov 06 19:58:05 +0000 2017","RT @iamwilliewill: This shit look better than the baddest bitch you can think of https://t.co/R1Ybnl7CvZ","xo_janiceee","en",
"927626161512890368","Mon Nov 06 19:58:06 +0000 2017","RT @HancelPacheco: If I take you to Disneyland we getting married. No mames $100+ para ver una rata. Mejor te llevo a chukee e cheese. La c…","xostarboy","en",
"927626165073907712","Mon Nov 06 19:58:06 +0000 2017","two year olds get taken to Chuck E. Cheese everyone likes Chuck E https://t.co/rQiFiREyE4","__tammyyyyyy","en",
"927626174632812544","Mon Nov 06 19:58:09 +0000 2017","Run to store, buy cheese and chocolate...\nTruuust us, this is a Colombian favorite for a reason :-p\n\nby… https://t.co/GzxNhrjBeX","Circa","en",
"927626180869738496","Mon Nov 06 19:58:10 +0000 2017","RT @__tdx: cajun shrimp and spinach mac n cheese 🤤 #notalfredo https://t.co/SMknSn2GsT","svndra_","en",
"927626184732696576","Mon Nov 06 19:58:11 +0000 2017","RT @iamwilliewill: Yea.... i know exactly what type of mf running this page https://t.co/rSUPL5QeHr","ijeff_flyboii","en",
"927626193662341120","Mon Nov 06 19:58:13 +0000 2017","RT @Mikel_Jollett: U.S. products that are MORE regulated than guns:\n\ngas\ncars\nwine\nmeat\nboats\ncheese\nhouses\nair travel\nbatteries\ncel phones…","Taxman9791","en",
"927626195751133184","Mon Nov 06 19:58:14 +0000 2017","#Google serves employees a real version of Android's #burger #emoji with cheese below the patty. Well played @Google https://t.co/6pz8kDUnHH","pranderson","en",
"927626196409466880","Mon Nov 06 19:58:14 +0000 2017","RT @HancelPacheco: If I take you to Disneyland we getting married. No mames $100+ para ver una rata. Mejor te llevo a chukee e cheese. La c…","karlacontero","en",
"927626196371697664","Mon Nov 06 19:58:14 +0000 2017","@SpeakerRyan Paul,I totally get that if we hear the moon is made out of cheese 100's of times there are people who… https://t.co/LTvyIkpU28","Mary33777449","en",
"927626196933906432","Mon Nov 06 19:58:14 +0000 2017","I need maccaroni in my life now https://t.co/2D0IK4FFou","AbigailChong3","en",
"927626204785541120","Mon Nov 06 19:58:16 +0000 2017","RT @HancelPacheco: If I take you to Disneyland we getting married. No mames $100+ para ver una rata. Mejor te llevo a chukee e cheese. La c…","stephnta","en",
"927626206207528960","Mon Nov 06 19:58:16 +0000 2017","RT @HancelPacheco: If I take you to Disneyland we getting married. No mames $100+ para ver una rata. Mejor te llevo a chukee e cheese. La c…","Brittmariegee","en",
"927626212226359296","Mon Nov 06 19:58:18 +0000 2017","#bbclandward the photogenic cheese ""farmers"" with gov't money got the full Vipond laugh &amp; grin","cjmcb69","en",
"927626213325025280","Mon Nov 06 19:58:18 +0000 2017","RT @EverythingG0LD: Bruh this just made me want a bacon egg and cheese I'm mad af lmfao 😂🙌🏾 https://t.co/YeB6FzCjdp","AJThaJuiceman","en",
"927626218408726528","Mon Nov 06 19:58:19 +0000 2017","RT @TillamookCheese: This #NationalNachosDay, double down on Farmstyle Cut Shredded Cheese. Trade up tortilla chips for baked cheese chi… ","tenomj9","en",
"927626223810957313","Mon Nov 06 19:58:20 +0000 2017","@SenateMajLdr but you’re probably right...no way to prevent all gun violence, so not worth it to try 🙄 https://t.co/8pDa4mbVmX","amee_farrell","en",
"927626225388056576","Mon Nov 06 19:58:21 +0000 2017","@xsophieritchie @kimmilliganx @xHayleyFindlay @tinaflemingx Roasted cheese n banana is an ol time fav anaw","JMULLENx","en",
"927626233860456448","Mon Nov 06 19:58:23 +0000 2017","RT @Mikel_Jollett: U.S. products that are MORE regulated than guns:\n\ngas\ncars\nwine\nmeat\nboats\ncheese\nhouses\nair travel\nbatteries\ncel phones…","AndreBrown1718","en",
"927626234825146369","Mon Nov 06 19:58:23 +0000 2017","@MichelleZauner ate a bit of pizza it had too much cheese in it","heckgrips","en",
"927626236750389255","Mon Nov 06 19:58:23 +0000 2017","Well done with extra cheese https://t.co/BCFefr51c9","OGxxMars","en",
"927626239413800962","Mon Nov 06 19:58:24 +0000 2017","Somebody smells like parmesan cheese &amp;im offended.","IsadoraBriony","en",
"927626243868151809","Mon Nov 06 19:58:25 +0000 2017","@EightBazookas Au contraire. These black bean and chorizo nachos have not one, but two types of cheese. It's all ab… https://t.co/Sw1fQO2rrj","WaPoFood","en",
"927626245453635584","Mon Nov 06 19:58:26 +0000 2017","RT @Mikel_Jollett: U.S. products that are MORE regulated than guns:\n\ngas\ncars\nwine\nmeat\nboats\ncheese\nhouses\nair travel\nbatteries\ncel phones…","sharris055","en",
"927626247575760897","Mon Nov 06 19:58:26 +0000 2017","RT @iamwilliewill: Yea.... i know exactly what type of mf running this page https://t.co/rSUPL5QeHr","miaboatss","en",
"927626249203314689","Mon Nov 06 19:58:26 +0000 2017","I’ve eaten more mac and cheese as a college student than I ever did when I was a kid.","Nick_Jostes","en",
"927626251807940610","Mon Nov 06 19:58:27 +0000 2017","RT @Mikel_Jollett: U.S. products that are MORE regulated than guns:\n\ngas\ncars\nwine\nmeat\nboats\ncheese\nhouses\nair travel\nbatteries\ncel phones…","littlebit_mia","en",
"927626251652624386","Mon Nov 06 19:58:27 +0000 2017","Nachos? Check. Cheese? Check. Celebrate #NationalNachosDay with this nachotastic ""Nacho Man"" tee.\n\n👉… https://t.co/JRjLfMIrUC","ZillaMunch","en",
"927626256711147520","Mon Nov 06 19:58:28 +0000 2017","RT @afroboi15: Still riding clean, making cheese and getting my... https://t.co/DtAxqrcEk8","kimwiththecam","en",
"927626257000488962","Mon Nov 06 19:58:28 +0000 2017","Mine is carrot cake with cream cheese frosting. Only 11 months to wait. https://t.co/akURPWkoyD","annodenimii","en",
"927626257721974785","Mon Nov 06 19:58:28 +0000 2017","RT @Mikel_Jollett: U.S. products that are MORE regulated than guns:\n\ngas\ncars\nwine\nmeat\nboats\ncheese\nhouses\nair travel\nbatteries\ncel phones…","drpatsyp","en",
"927626266018222082","Mon Nov 06 19:58:30 +0000 2017","RT @ItsFoodPorn: Cheese and Bacon Fries are what I need right now... https://t.co/1Rf8iZlMpe","soaresmatheus15","pt",
"927626266378825728","Mon Nov 06 19:58:31 +0000 2017","RT @SirRocObama: No way you’re sane if you pickin bleu cheese over ranch","DenniceSays","en",
"927626267721072640","Mon Nov 06 19:58:31 +0000 2017","RT @EndDeportations: RT Mikel_Jollett: U.S. products that are MORE regulated than guns:\n\ngas\ncars\nwine\nmeat\nboats\ncheese\nhouses\nair travel…","Llamamama85","en",
"927626267867758593","Mon Nov 06 19:58:31 +0000 2017","Chili with green onion, potato &amp; cheese Latkes on the side 😍🙌🏼","OilCityIceQueen","en",
"927626269621043200","Mon Nov 06 19:58:31 +0000 2017","RT @ItsFoodPorn: Bacon Egg &amp; Cheese Fried Rice https://t.co/bVkfeeSn0q","haziq_khalid95","en",
"927626272280281091","Mon Nov 06 19:58:32 +0000 2017","KÉEEEE? https://t.co/TlifOmMPoW","Lei_Di1","es",
"927626273052086273","Mon Nov 06 19:58:32 +0000 2017","RT @NASA: For #NationalNachosDay we flashback to @Astro2fish’s epic @Space_Station creation…Towers of Awesome Fiesta Tastines… ","Pguisante2015","es",
"927626275438694401","Mon Nov 06 19:58:33 +0000 2017","RT @HancelPacheco: If I take you to Disneyland we getting married. No mames $100+ para ver una rata. Mejor te llevo a chukee e cheese. La c…","_jaanethh","en",
"927626276516585472","Mon Nov 06 19:58:33 +0000 2017","RT @cuisine_actus: Peanut Butter “Cheese” Ball - Tasty Dessert https://t.co/Cj3DeCObb8","CPiqueras1","es",
"927626280698302464","Mon Nov 06 19:58:34 +0000 2017","RT @RydelLynch: Ellington &amp; I️ are fighting over my cheese danish in the grocery store. i️ already gave him two bites. 🙄🤨 MINE. lol","BreathDreamer","pl",
"927626282103377922","Mon Nov 06 19:58:34 +0000 2017","RT @HancelPacheco: If I take you to Disneyland we getting married. No mames $100+ para ver una rata. Mejor te llevo a chukee e cheese. La c…","montzeratti","en",
"927626283424428032","Mon Nov 06 19:58:35 +0000 2017","RT @HancelPacheco: If I take you to Disneyland we getting married. No mames $100+ para ver una rata. Mejor te llevo a chukee e cheese. La c…","linflow_","en",
"927626287379820544","Mon Nov 06 19:58:36 +0000 2017","RT @HancelPacheco: If I take you to Disneyland we getting married. No mames $100+ para ver una rata. Mejor te llevo a chukee e cheese. La c…","cluelessfranco","en",
"927626288482914304","Mon Nov 06 19:58:36 +0000 2017","Mozzarella sticks bye ✌🏼 TRASH https://t.co/4FJJyFRGwc","LenLen90s","en",
"927626289795796993","Mon Nov 06 19:58:36 +0000 2017","Great article on our supplier  @FenFarmDairy, makers of the UKs only #raw milk Brie de meaux style cheese Baron Big… https://t.co/VitNMQIBqj","TheCressCo","en",
"927626297232289792","Mon Nov 06 19:58:38 +0000 2017","RT @bless_marr: “All people from Wisconsin talk about is cheese”\n\n“Que, so?”","LivKudick","en",
"927626301997043713","Mon Nov 06 19:58:39 +0000 2017","RT @aligarchy: the fondue...? you mean, my drinking cheese?","DammitErin","en",
"927626306044362752","Mon Nov 06 19:58:40 +0000 2017","Not sure if I've ever related to a lyric more than ""all I eat is bread and cheese"" so thanks @charly_bliss","elzbthsgl","en",
"927626313392840704","Mon Nov 06 19:58:42 +0000 2017","@BlancoYYC pulled pork, guac, jalapenos, tons of cheese!","PrimeBane","en",
"927626313447497729","Mon Nov 06 19:58:42 +0000 2017","Philly cheese sliders and fries tonight #Quick&amp;Simple👩🏾‍🍳","SaderiaJ","en",
"927626316173664256","Mon Nov 06 19:58:42 +0000 2017","RT @Mikel_Jollett: U.S. products that are MORE regulated than guns:\n\ngas\ncars\nwine\nmeat\nboats\ncheese\nhouses\nair travel\nbatteries\ncel phones…","MarshF92","en",
"927626316836409347","Mon Nov 06 19:58:43 +0000 2017","RT @HancelPacheco: If I take you to Disneyland we getting married. No mames $100+ para ver una rata. Mejor te llevo a chukee e cheese. La c…","lykebutts","en",
"927626321404063745","Mon Nov 06 19:58:44 +0000 2017","RT @bless_marr: “All people from Wisconsin talk about is cheese”\n\n“Que, so?”","BeccaWaupoose","en",
"927626322033065985","Mon Nov 06 19:58:44 +0000 2017","Check out Vintage California Pottery Cheese Plate with Lid  https://t.co/ed9gT4rqh1 via @eBay #Vintage #CaliforniaPottery","TimmDamnit","en",
"927626326839660544","Mon Nov 06 19:58:45 +0000 2017","RT @Mikel_Jollett: U.S. products that are MORE regulated than guns:\n\ngas\ncars\nwine\nmeat\nboats\ncheese\nhouses\nair travel\nbatteries\ncel phones…","fado_jude","en",
"927626327439458304","Mon Nov 06 19:58:45 +0000 2017","@huniepops I HAVE NO STRAW!! go eat some food get your mac and cheese stir up make it sound like good pussy","Machyua","en",
"927626335803138048","Mon Nov 06 19:58:47 +0000 2017","RT @CerromeRussell: I'll flip the whole Thanksgiving table over https://t.co/Z7W61ZtCVv","Undying_Joy","en",
"927626342253907969","Mon Nov 06 19:58:49 +0000 2017","RT @WDWToday: Snacks at Gaston's Tavern are ""cheddar"" than ever! Stop by to try the new Fruit and Cheese Picnic Platter today!… ","SKoMonkeys","en",
"927626344359452673","Mon Nov 06 19:58:49 +0000 2017","i could live off of french fries and cheese curds","alyssamorellixo","en",
"927626346511003648","Mon Nov 06 19:58:50 +0000 2017","RT @iamwilliewill: This shit look better than the baddest bitch you can think of https://t.co/R1Ybnl7CvZ","DayanaraZanabia","en",
"927626349891784707","Mon Nov 06 19:58:50 +0000 2017","Grilled cheese sarmie dipped I'm tomato sauce is all the world needs, not love 😍😍","Pndile_","en",
"927626353242976256","Mon Nov 06 19:58:51 +0000 2017","RT @bless_marr: “All people from Wisconsin talk about is cheese”\n\n“Que, so?”","abrogz","en",
"927626353779888132","Mon Nov 06 19:58:51 +0000 2017","RT @iamwilliewill: Yea.... i know exactly what type of mf running this page https://t.co/rSUPL5QeHr","CuffD_Nae","en",
"927626359668604928","Mon Nov 06 19:58:53 +0000 2017","@heckgrips i dont understand why people like to get extra cheese on pizza it ruins it","MichelleZauner","en",
"927626365830090753","Mon Nov 06 19:58:54 +0000 2017","Don’t tell me that https://t.co/XjGI8Y2oGY","SplashOfGold","en",
"927626366115180544","Mon Nov 06 19:58:54 +0000 2017","RT @ZillaMunch: Nachos? Check. Cheese? Check. Celebrate #NationalNachosDay with this nachotastic ""Nacho Man"" tee.\n\n👉… ","recipe_for_love","en",
"927626367176454145","Mon Nov 06 19:58:55 +0000 2017","RT @TENGOO_13: Say cheese! https://t.co/UTWQtryj2B","BasedGlokia","en",
"927626368694841347","Mon Nov 06 19:58:55 +0000 2017","If you eat this we can’t be friends. https://t.co/6VyCZSL2us","GarethSoye","en-gb",
"927626369001050115","Mon Nov 06 19:58:55 +0000 2017","RT @_unknownuser___: Bout to make me a steak some potatoes and mac&amp;cheese!! I’m starving!!","CeriseAni","en",
"927626370536165377","Mon Nov 06 19:58:55 +0000 2017","Yessssss I wasn’t called yams for no reason 😂😂🤣 https://t.co/Hy1n10HQV5","porciajenae","en",
"927626372264144896","Mon Nov 06 19:58:56 +0000 2017","RT @RydelLynch: Ellington &amp; I️ are fighting over my cheese danish in the grocery store. i️ already gave him two bites. 🙄🤨 MINE. lol","GirlLoverR5__","es",
"927626373493088256","Mon Nov 06 19:58:56 +0000 2017","RT @Mikel_Jollett: U.S. products that are MORE regulated than guns:\n\ngas\ncars\nwine\nmeat\nboats\ncheese\nhouses\nair travel\nbatteries\ncel phones…","Thesilverdaddy","en",
"927626375359590402","Mon Nov 06 19:58:57 +0000 2017","RT @AllahTheG: @whatatroy Using a fork to eating corn chips with cheez is unacceptable it honestly seems physically impossible. Us… ","Menitex","es",
"927626375980355584","Mon Nov 06 19:58:57 +0000 2017","RT @HancelPacheco: If I take you to Disneyland we getting married. No mames $100+ para ver una rata. Mejor te llevo a chukee e cheese. La c…","_anzureslesley","en",
"927626377771307013","Mon Nov 06 19:58:57 +0000 2017","RT @Mikel_Jollett: U.S. products that are MORE regulated than guns:\n\ngas\ncars\nwine\nmeat\nboats\ncheese\nhouses\nair travel\nbatteries\ncel phones…","Crazy4RedSox","en",
"927626382548656128","Mon Nov 06 19:58:58 +0000 2017","RT @Mikel_Jollett: U.S. products that are MORE regulated than guns:\n\ngas\ncars\nwine\nmeat\nboats\ncheese\nhouses\nair travel\nbatteries\ncel phones…","JAdamsAF","en",
"927626383752400897","Mon Nov 06 19:58:59 +0000 2017","RT @iamwilliewill: This shit look better than the baddest bitch you can think of https://t.co/R1Ybnl7CvZ","nareenxo","en",
"927626385274916865","Mon Nov 06 19:58:59 +0000 2017","RT @HancelPacheco: If I take you to Disneyland we getting married. No mames $100+ para ver una rata. Mejor te llevo a chukee e cheese. La c…","adacelestep","en",
"927626392405270528","Mon Nov 06 19:59:01 +0000 2017","@fanioley The cheese fries though","lydiadeeetzz","en",
"927626397291556865","Mon Nov 06 19:59:02 +0000 2017","Cheese avocat c'est pas mauvais non plus 😏","Lau_Ssn","fr",
"927626397920743424","Mon Nov 06 19:59:02 +0000 2017","RT @Mikel_Jollett: U.S. products that are MORE regulated than guns:\n\ngas\ncars\nwine\nmeat\nboats\ncheese\nhouses\nair travel\nbatteries\ncel phones…","20indicia","en",
"927626396469473280","Mon Nov 06 19:59:02 +0000 2017","La De Las Setas • Picanha Beef, bacon,  Cheddar cheese, mushroom and roasted garlic alioli. Topped with a fried egg… https://t.co/yqsSzmWXeN","UglyCook","pt",
"927626399053213699","Mon Nov 06 19:59:02 +0000 2017","RT @youre_whack: Lie tf again , that shit use to snatch tf out of my tickets ... that’s that new Chuck E Cheese . Cause the old one… ","BillySunday2","en",
"927626400181321728","Mon Nov 06 19:59:02 +0000 2017","RT @HancelPacheco: If I take you to Disneyland we getting married. No mames $100+ para ver una rata. Mejor te llevo a chukee e cheese. La c…","jeli_meli","en",
"927626400319852544","Mon Nov 06 19:59:02 +0000 2017","RT @HancelPacheco: If I take you to Disneyland we getting married. No mames $100+ para ver una rata. Mejor te llevo a chukee e cheese. La c…","CurlyNai","en",
"927626400332427266","Mon Nov 06 19:59:02 +0000 2017","@TheVengeant Unfortunately for the media, most Americans are conservative in some areas and liberal in others. We a… https://t.co/E5XHZLHxft","TikiRose","en",
